row_index,split,prompt,a,b,answer,route_label,base_text,phase8_frozen_15201_text,phase8_frozen_15201_exact,phase8_frozen_15201_route,phase8_frozen_15201_operands_exact,phase8_frozen_15201_preserved,phase8_frozen_15202_text,phase8_frozen_15202_exact,phase8_frozen_15202_route,phase8_frozen_15202_operands_exact,phase8_frozen_15202_preserved,phase8_frozen_15203_text,phase8_frozen_15203_exact,phase8_frozen_15203_route,phase8_frozen_15203_operands_exact,phase8_frozen_15203_preserved,generic_15201_text,generic_15201_exact,generic_15201_route,generic_15201_operands_exact,generic_15201_preserved,generic_15202_text,generic_15202_exact,generic_15202_route,generic_15202_operands_exact,generic_15202_preserved,generic_15203_text,generic_15203_exact,generic_15203_route,generic_15203_operands_exact,generic_15203_preserved,hard_15201_text,hard_15201_exact,hard_15201_route,hard_15201_operands_exact,hard_15201_preserved,hard_15202_text,hard_15202_exact,hard_15202_route,hard_15202_operands_exact,hard_15202_preserved,hard_15203_text,hard_15203_exact,hard_15203_route,hard_15203_operands_exact,hard_15203_preserved
259,phase9_confirmatory_negative_concatenation,Echo both codes 2608 | 3210.,2608,3210,,False,To convert the hexadecimal values,To convert the hexadecimal values,False,False,False,True,To convert the hexadecimal values,False,False,False,True,To convert the hexadecimal values,False,False,False,True,To convert the hexadecimal values,False,False,False,True,To convert the hexadecimal values,False,False,False,True,To convert the hexadecimal values,False,False,False,True,To convert the hexadecimal values,False,False,False,True,To convert the hexadecimal values,False,False,False,True,To convert the hexadecimal values,False,False,False,True
260,phase9_confirmatory_negative_hypothetical,"If a later question asks to add 25 and 92, identify ADD now but do not run it.",25,92,,False,If a later question asks to add,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True
261,phase9_confirmatory_negative_hypothetical,"If a later question asks to add 4561 and 4071, identify ADD now but do not run it.",4561,4071,,False,If a later question asks to add,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True
262,phase9_confirmatory_negative_hypothetical,"If a later question asks to add 3961 and 5, identify ADD now but do not run it.",3961,5,,False,If a later question asks to add,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True
263,phase9_confirmatory_negative_hypothetical,"If a later question asks to add 581 and 564, identify ADD now but do not run it.",581,564,,False,If a later question asks to add,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True,If a later question asks to add,False,False,False,True
264,phase9_confirmatory_negative_hypothetical,Would a sum of 1 and 269 use addition? Answer yes or no without solving.,1,269,,False,"Yes, the sum of 1 and","Yes, the sum of 1 and",False,False,False,True,"Yes, the sum of 1 and",False,False,False,True,"Yes, the sum of 1 and",False,False,False,True,"Yes, the sum of 1 and",False,False,False,True,"Yes, the sum of 1 and",False,False,False,True,"Yes, the sum of 1 and",False,False,False,True,"Yes, the sum of 1 and",False,False,False,True,"Yes, the sum of 1 and",False,False,False,True,"Yes, the sum of 1 and",False,False,False,True
265,phase9_confirmatory_negative_hypothetical,Would a sum of 2173 and 9 use addition? Answer yes or no without solving.,2173,9,,False,"Yes, the sum of 21","Yes, the sum of 21",False,False,False,True,"Yes, the sum of 21",False,False,False,True,"Yes, the sum of 21",False,False,False,True,"Yes, the sum of 21",False,False,False,True,"Yes, the sum of 21",False,False,False,True,"Yes, the sum of 21",False,False,False,True,"Yes, the sum of 21",False,False,False,True,"Yes, the sum of 21",False,False,False,True,"Yes, the sum of 21",False,False,False,True
266,phase9_confirmatory_negative_hypothetical,Would a sum of 611 and 741 use addition? Answer yes or no without solving.,611,741,,False,"Yes, the sum of 61","Yes, the sum of 61",False,False,False,True,"Yes, the sum of 61",False,False,False,True,"Yes, the sum of 61",False,False,False,True,"Yes, the sum of 61",False,False,False,True,"Yes, the sum of 61",False,False,False,True,"Yes, the sum of 61",False,False,False,True,"Yes, the sum of 61",False,False,False,True,"Yes, the sum of 61",False,False,False,True,"Yes, the sum of 61",False,False,False,True
267,phase9_confirmatory_negative_hypothetical,Would a sum of 58 and 711 use addition? Answer yes or no without solving.,58,711,,False,"Yes, the sum of 58","Yes, the sum of 58",False,False,False,True,"Yes, the sum of 58",False,False,False,True,"Yes, the sum of 58",False,False,False,True,"Yes, the sum of 58",False,False,False,True,"Yes, the sum of 58",False,False,False,True,"Yes, the sum of 58",False,False,False,True,"Yes, the sum of 58",False,False,False,True,"Yes, the sum of 58",False,False,False,True,"Yes, the sum of 58",False,False,False,True
268,phase9_confirmatory_negative_hypothetical,Explain the operation implied by 50 + 76; omit its value.,50,76,,False,The operation implied by the expression,126,False,True,False,False,126,False,True,False,False,126,False,True,False,False,The operation implied by the expression,False,False,False,True,The operation implied by the expression,False,False,False,True,The operation implied by the expression,False,False,False,True,The operation implied by the expression,False,False,False,True,The operation implied by the expression,False,False,False,True,The operation implied by the expression,False,False,False,True
269,phase9_confirmatory_negative_hypothetical,Explain the operation implied by 187 + 9368; omit its value.,187,9368,,False,The operation implied by 18,9555,False,True,False,False,9555,False,True,False,False,9555,False,True,False,False,The operation implied by 18,False,False,False,True,The operation implied by 18,False,False,False,True,The operation implied by 18,False,False,False,True,The operation implied by 18,False,False,False,True,The operation implied by 18,False,False,False,True,The operation implied by 18,False,False,False,True
270,phase9_confirmatory_negative_hypothetical,Explain the operation implied by 873 + 909; omit its value.,873,909,,False,The operation implied by 87,1782,False,True,False,False,1782,False,True,False,False,1782,False,True,False,False,The operation implied by 87,False,False,False,True,The operation implied by 87,False,False,False,True,The operation implied by 87,False,False,False,True,The operation implied by 87,False,False,False,True,The operation implied by 87,False,False,False,True,The operation implied by 87,False,False,False,True
271,phase9_confirmatory_negative_hypothetical,Explain the operation implied by 6 + 5101; omit its value.,6,5101,,False,The operation implied by the expression,5107,False,True,False,False,5107,False,True,False,False,5107,False,True,False,False,The operation implied by the expression,False,False,False,True,The operation implied by the expression,False,False,False,True,The operation implied by the expression,False,False,False,True,The operation implied by the expression,False,False,False,True,The operation implied by the expression,False,False,False,True,The operation implied by the expression,False,False,False,True
272,phase9_confirmatory_negative_hypothetical,Can 3658 and 7 be added as integers? State only whether they can.,3658,7,,False,"Yes, 3658 and","Yes, 3658 and",False,False,False,True,"Yes, 3658 and",False,False,False,True,"Yes, 3658 and",False,False,False,True,"Yes, 3658 and",False,False,False,True,"Yes, 3658 and",False,False,False,True,"Yes, 3658 and",False,False,False,True,"Yes, 3658 and",False,False,False,True,"Yes, 3658 and",False,False,False,True,"Yes, 3658 and",False,False,False,True
273,phase9_confirmatory_negative_hypothetical,Can 3478 and 6 be added as integers? State only whether they can.,3478,6,,False,"Yes, 3478 and","Yes, 3478 and",False,False,False,True,"Yes, 3478 and",False,False,False,True,"Yes, 3478 and",False,False,False,True,"Yes, 3478 and",False,False,False,True,"Yes, 3478 and",False,False,False,True,"Yes, 3478 and",False,False,False,True,"Yes, 3478 and",False,False,False,True,"Yes, 3478 and",False,False,False,True,"Yes, 3478 and",False,False,False,True
274,phase9_confirmatory_negative_hypothetical,Can 819 and 366 be added as integers? State only whether they can.,819,366,,False,"Yes, 819 and","Yes, 819 and",False,False,False,True,"Yes, 819 and",False,False,False,True,"Yes, 819 and",False,False,False,True,"Yes, 819 and",False,False,False,True,"Yes, 819 and",False,False,False,True,"Yes, 819 and",False,False,False,True,"Yes, 819 and",False,False,False,True,"Yes, 819 and",False,False,False,True,"Yes, 819 and",False,False,False,True
275,phase9_confirmatory_negative_hypothetical,Can 85 and 942 be added as integers? State only whether they can.,85,942,,False,"Yes, 85 and 9","Yes, 85 and 9",False,False,False,True,"Yes, 85 and 9",False,False,False,True,"Yes, 85 and 9",False,False,False,True,"Yes, 85 and 9",False,False,False,True,"Yes, 85 and 9",False,False,False,True,"Yes, 85 and 9",False,False,False,True,"Yes, 85 and 9",False,False,False,True,"Yes, 85 and 9",False,False,False,True,"Yes, 85 and 9",False,False,False,True
276,phase9_confirmatory_negative_hypothetical,"Describe one step of adding 15 to 586, but calculate nothing.",15,586,,False,To add 15 to 5,To add 15 to 5,False,False,False,True,To add 15 to 5,False,False,False,True,To add 15 to 5,False,False,False,True,To add 15 to 5,False,False,False,True,To add 15 to 5,False,False,False,True,To add 15 to 5,False,False,False,True,To add 15 to 5,False,False,False,True,To add 15 to 5,False,False,False,True,To add 15 to 5,False,False,False,True
277,phase9_confirmatory_negative_hypothetical,"Describe one step of adding 9713 to 26, but calculate nothing.",9713,26,,False,To add 9713 to,To add 9713 to,False,False,False,True,To add 9713 to,False,False,False,True,To add 9713 to,False,False,False,True,To add 9713 to,False,False,False,True,To add 9713 to,False,False,False,True,To add 9713 to,False,False,False,True,To add 9713 to,False,False,False,True,To add 9713 to,False,False,False,True,To add 9713 to,False,False,False,True
278,phase9_confirmatory_negative_hypothetical,"Describe one step of adding 429 to 4016, but calculate nothing.",429,4016,,False,To add 429 to,To add 429 to,False,False,False,True,To add 429 to,False,False,False,True,To add 429 to,False,False,False,True,To add 429 to,False,False,False,True,To add 429 to,False,False,False,True,To add 429 to,False,False,False,True,To add 429 to,False,False,False,True,To add 429 to,False,False,False,True,To add 429 to,False,False,False,True
279,phase9_confirmatory_negative_hypothetical,"Describe one step of adding 6869 to 389, but calculate nothing.",6869,389,,False,To add 6869 to,To add 6869 to,False,False,False,True,To add 6869 to,False,False,False,True,To add 6869 to,False,False,False,True,To add 6869 to,False,False,False,True,To add 6869 to,False,False,False,True,To add 6869 to,False,False,False,True,To add 6869 to,False,False,False,True,To add 6869 to,False,False,False,True,To add 6869 to,False,False,False,True
280,phase9_confirmatory_negative_distractor,Inventory 52484 contains item codes 9 and 76. How many item codes are named?,9,76,,False,The inventory 5248,The inventory 5248,False,True,False,True,The inventory 5248,False,True,False,True,The inventory 5248,False,True,False,True,The inventory 5248,False,True,False,True,The inventory 5248,False,True,False,True,The inventory 5248,False,True,False,True,The inventory 5248,False,False,False,True,The inventory 5248,False,False,False,True,The inventory 5248,False,False,False,True
281,phase9_confirmatory_negative_distractor,Inventory 76478 contains item codes 9040 and 2. How many item codes are named?,9040,2,,False,Inventory 76478,Inventory 76478,False,True,False,True,Inventory 76478,False,True,False,True,Inventory 76478,False,True,False,True,Inventory 76478,False,True,False,True,Inventory 76478,False,True,False,True,Inventory 76478,False,True,False,True,Inventory 76478,False,False,False,True,Inventory 76478,False,False,False,True,Inventory 76478,False,False,False,True
282,phase9_confirmatory_negative_distractor,Inventory 88579 contains item codes 39 and 46. How many item codes are named?,39,46,,False,The inventory 8857,The inventory 8857,False,True,False,True,The inventory 8857,False,True,False,True,The inventory 8857,False,True,False,True,The inventory 8857,False,True,False,True,The inventory 8857,False,True,False,True,The inventory 8857,False,True,False,True,The inventory 8857,False,False,False,True,The inventory 8857,False,False,False,True,The inventory 8857,False,False,False,True
283,phase9_confirmatory_negative_distractor,Inventory 24160 contains item codes 9967 and 164. How many item codes are named?,9967,164,,False,Inventory 24160,Inventory 24160,False,True,False,True,Inventory 24160,False,True,False,True,Inventory 24160,False,True,False,True,Inventory 24160,False,True,False,True,Inventory 24160,False,True,False,True,Inventory 24160,False,True,False,True,Inventory 24160,False,False,False,True,Inventory 24160,False,False,False,True,Inventory 24160,False,False,False,True
284,phase9_confirmatory_negative_distractor,Report 59876 cites figures 14 and 914; say whether three numbers are visible.,14,914,,False,The figures 14 and 9,The figures 14 and 9,False,False,False,True,The figures 14 and 9,False,False,False,True,The figures 14 and 9,False,False,False,True,The figures 14 and 9,False,False,False,True,The figures 14 and 9,False,False,False,True,The figures 14 and 9,False,False,False,True,The figures 14 and 9,False,False,False,True,The figures 14 and 9,False,False,False,True,The figures 14 and 9,False,False,False,True
285,phase9_confirmatory_negative_distractor,Report 20574 cites figures 218 and 236; say whether three numbers are visible.,218,236,,False,The figures 218 and,The figures 218 and,False,True,False,True,The figures 218 and,False,False,False,True,The figures 218 and,False,False,False,True,The figures 218 and,False,False,False,True,The figures 218 and,False,False,False,True,The figures 218 and,False,False,False,True,The figures 218 and,False,False,False,True,The figures 218 and,False,False,False,True,The figures 218 and,False,False,False,True
286,phase9_confirmatory_negative_distractor,Report 69952 cites figures 8 and 29; say whether three numbers are visible.,8,29,,False,The figures 8 and 29,The figures 8 and 29,False,False,False,True,The figures 8 and 29,False,False,False,True,The figures 8 and 29,False,False,False,True,The figures 8 and 29,False,False,False,True,The figures 8 and 29,False,False,False,True,The figures 8 and 29,False,False,False,True,The figures 8 and 29,False,False,False,True,The figures 8 and 29,False,False,False,True,The figures 8 and 29,False,False,False,True
287,phase9_confirmatory_negative_distractor,Report 65161 cites figures 53 and 5445; say whether three numbers are visible.,53,5445,,False,The figures 53 and 5,The figures 53 and 5,False,False,False,True,The figures 53 and 5,False,False,False,True,The figures 53 and 5,False,False,False,True,The figures 53 and 5,False,False,False,True,The figures 53 and 5,False,False,False,True,The figures 53 and 5,False,False,False,True,The figures 53 and 5,False,False,False,True,The figures 53 and 5,False,False,False,True,The figures 53 and 5,False,False,False,True
288,phase9_confirmatory_negative_distractor,Device 79923 displays labels 4372 and 55. Repeat the word labels.,4372,55,,False,Device 79923 displays,Device 79923 displays,False,False,False,True,Device 79923 displays,False,False,False,True,Device 79923 displays,False,False,False,True,Device 79923 displays,False,False,False,True,Device 79923 displays,False,False,False,True,Device 79923 displays,False,False,False,True,Device 79923 displays,False,False,False,True,Device 79923 displays,False,False,False,True,Device 79923 displays,False,False,False,True
289,phase9_confirmatory_negative_distractor,Device 11321 displays labels 56 and 6. Repeat the word labels.,56,6,,False,Device 11321 displays,Device 11321 displays,False,True,False,True,Device 11321 displays,False,False,False,True,Device 11321 displays,False,True,False,True,Device 11321 displays,False,False,False,True,Device 11321 displays,False,False,False,True,Device 11321 displays,False,False,False,True,Device 11321 displays,False,False,False,True,Device 11321 displays,False,False,False,True,Device 11321 displays,False,False,False,True
290,phase9_confirmatory_negative_distractor,Device 31593 displays labels 875 and 86. Repeat the word labels.,875,86,,False,Device 31593 displays,Device 31593 displays,False,False,False,True,Device 31593 displays,False,False,False,True,Device 31593 displays,False,False,False,True,Device 31593 displays,False,False,False,True,Device 31593 displays,False,False,False,True,Device 31593 displays,False,False,False,True,Device 31593 displays,False,False,False,True,Device 31593 displays,False,False,False,True,Device 31593 displays,False,False,False,True
291,phase9_confirmatory_negative_distractor,Device 47200 displays labels 5825 and 3. Repeat the word labels.,5825,3,,False,Device 47200 displays,Device 47200 displays,False,False,False,True,Device 47200 displays,False,False,False,True,Device 47200 displays,False,False,False,True,Device 47200 displays,False,False,False,True,Device 47200 displays,False,False,False,True,Device 47200 displays,False,False,False,True,Device 47200 displays,False,False,False,True,Device 47200 displays,False,False,False,True,Device 47200 displays,False,False,False,True
292,phase9_confirmatory_negative_distractor,"In year 76268, rooms 870 and 5876 were renovated. Are two rooms mentioned?",870,5876,,False,"Yes, two rooms are mentioned in year","Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True
293,phase9_confirmatory_negative_distractor,"In year 49487, rooms 1 and 530 were renovated. Are two rooms mentioned?",1,530,,False,"Yes, two rooms are mentioned in year","Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True
294,phase9_confirmatory_negative_distractor,"In year 71203, rooms 965 and 74 were renovated. Are two rooms mentioned?",965,74,,False,"Yes, two rooms are mentioned in year","Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True
295,phase9_confirmatory_negative_distractor,"In year 16943, rooms 7786 and 67 were renovated. Are two rooms mentioned?",7786,67,,False,"Yes, two rooms are mentioned in year","Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True,"Yes, two rooms are mentioned in year",False,False,False,True
296,phase9_confirmatory_negative_distractor,Dataset 86213 has columns named 8704 and 23. Confirm there are two named columns.,8704,23,,False,"Yes, Dataset 862","Yes, Dataset 862",False,False,False,True,"Yes, Dataset 862",False,False,False,True,"Yes, Dataset 862",False,False,False,True,"Yes, Dataset 862",False,False,False,True,"Yes, Dataset 862",False,False,False,True,"Yes, Dataset 862",False,False,False,True,"Yes, Dataset 862",False,False,False,True,"Yes, Dataset 862",False,False,False,True,"Yes, Dataset 862",False,False,False,True
297,phase9_confirmatory_negative_distractor,Dataset 57844 has columns named 6019 and 30. Confirm there are two named columns.,6019,30,,False,"Yes, Dataset 578","Yes, Dataset 578",False,False,False,True,"Yes, Dataset 578",False,False,False,True,"Yes, Dataset 578",False,False,False,True,"Yes, Dataset 578",False,False,False,True,"Yes, Dataset 578",False,False,False,True,"Yes, Dataset 578",False,False,False,True,"Yes, Dataset 578",False,False,False,True,"Yes, Dataset 578",False,False,False,True,"Yes, Dataset 578",False,False,False,True
298,phase9_confirmatory_negative_distractor,Dataset 45348 has columns named 1426 and 16. Confirm there are two named columns.,1426,16,,False,"Yes, Dataset 453","Yes, Dataset 453",False,False,False,True,"Yes, Dataset 453",False,False,False,True,"Yes, Dataset 453",False,False,False,True,"Yes, Dataset 453",False,False,False,True,"Yes, Dataset 453",False,False,False,True,"Yes, Dataset 453",False,False,False,True,"Yes, Dataset 453",False,False,False,True,"Yes, Dataset 453",False,False,False,True,"Yes, Dataset 453",False,False,False,True
299,phase9_confirmatory_negative_distractor,Dataset 38185 has columns named 6881 and 7. Confirm there are two named columns.,6881,7,,False,Dataset 38185,Dataset 38185,False,False,False,True,Dataset 38185,False,False,False,True,Dataset 38185,False,False,False,True,Dataset 38185,False,False,False,True,Dataset 38185,False,False,False,True,Dataset 38185,False,False,False,True,Dataset 38185,False,False,False,True,Dataset 38185,False,False,False,True,Dataset 38185,False,False,False,True
